AGE,INCOME,INCPER,SPENDING
37.1666679,2916.666667,11666.66699,134.6616633
37.1666679,2916.666667,17500,211.4950089
37.1666679,2708.333333,15375,16.0593156
37.1666679,2666.666667,16000,115.0550048
37.1666679,2583.333333,8600,109.1296077
37.1666679,2583.333333,14750,176.7236435
37.1666679,2500,15000,68.2849996
37.1666679,2500,6000,111.0316627
37.1666679,2500,10000,250.1524985
37.1666679,2250,13500,144.0266613
37.1666679,2250,5400,240.7741752
37.1666679,1854.166667,4450,253.5191591
37.1666679,1833.333333,28250,119.8007042
37.1666679,1833.333333,27000,139.4854262
37.1666679,1666.666667,10000,44.8800003
37.1666679,1250,15000,39.184168
37.1666679,1250,5000,154.3708332
37.0833321,6270,20310,197.5428191
37.0833321,5583.333333,22333.33398,497.723323
37.0833321,5458.333333,73000,145.7816108
37.0833321,5000,17500,770.07927
37.0833321,5000,10000,796.1174846
37.0833321,4575,27450,732.9791497
37.0833321,4333.333333,52000,256.3533398
37.0833321,4333.333333,13000,483.5174953
37.0833321,4166.666667,25000,31.6666672
37.0833321,3283.333333,13883.33301,336.5925218
37.0833321,3166.666667,38000,244.916675
37.0833321,3166.666667,12666.66699,337.52333
37.0833321,2916.666667,40000,132.8461478
37.0833321,2750,8000,205.2517589
37.0833321,2600,9050,250.3117502
37.0833321,2560.666667,4389.714356,328.7475077
37.0833321,2500,30000,9.1666664
37.0833321,2500,27500,90.5454531
37.0833321,2500,15000,99.2858317
37.0833321,2500,38400,114.3684983
37.0833321,2500,30000,122.8800043
37.0833321,2500,7500,237.221662
37.0833321,2500,13000,830.8327198
37.0833321,2333.333333,28000,396.4999864
37.0833321,2291.666667,5500,71.9166695
37.0833321,2083.333333,33000,759.5283911
37.0833321,2000,7625,113.5632768
37.0833321,2000,24000,121.3324964
37.0833321,2000,6000,313.1616712
37.0833321,1916.666667,11500,35.8150016
37.0833321,1833.333333,9400,34.4432608
37.0833321,1833.333333,22000,125.5683439
37.0833321,1700,7800,305.7994843
37.0833321,1308.333333,6550,81.169099
37.0833321,1250,5833.333496,31.2785711
37.0833321,944,6076,10.0728552
37,4500,13500,96.0666686
37,3666.666667,26000,482.3210935
37,3333.333333,55000,581.6333493
37,3000,38000,736.883685
37,2916.666667,17500,115.9974948
37,2916.666667,35000,312.4533252
37,2886,34632,129.1666625
37,2583.333333,31000,309.8949989
37,2550,7650,523.9616744
37,2515,30180,252.7050018
37,2366.666667,16000,169.1648863
37,2250,22000,2.7572726
37,2100,7920,21.1060613
37,2083.333333,6600,79.8996227
37,2000,24000,5.5
37,1833.333333,11000,1
37,1666.666667,11562.5,22.0843249
37,1666.666667,6666.666504,94.7091666
37,1666.666667,12500,259.2993528
37,1600,8850,0.5423729
37,1600,11200,388.1162167
37,1487.5,8925,253.8258351
37,1333.333333,8000,1
37,1000,25200,63.9531761
37,333.3333333,7093,72.3875165
36.9166679,7083.333333,22000,1088.375915
36.9166679,6416.666667,22250,674.3635455
36.9166679,6058.333333,18175,22.266666
36.9166679,4583.333333,9166.666992,4.6666665
36.9166679,3816.666667,15266.66699,515.2691866
36.9166679,3750,14250,142.223686
36.9166679,3750,15000,230.5666683
36.9166679,3750,45000,308.9250159
36.9166679,3583.333333,17666.66602,32.1147804
36.9166679,3333.333333,12000,144.5188994
36.9166679,3166.666667,13500,167.733637
36.9166679,3125,9375,26.9475015
36.9166679,3083.333333,9250,108.5699971
36.9166679,3000,36000,95.4125002
36.9166679,3000,9000,120.3533337
36.9166679,2916.666667,11666.66699,5.4999999
36.9166679,2916.666667,19300,289.8524484
36.9166679,2883.333333,17300,186.2999991
36.9166679,2541.666667,7625,659.3625185
36.9166679,2434.666667,29216,612.3316802
36.9166679,2333.333333,14000,74.0099984
36.9166679,2291.666667,13750,24.8991655
36.9166679,2083.333333,11053.33301,17.4959792
36.9166679,2000,12000,23.9166673
36.9166679,1833.333333,11000,148.3566587
36.9166679,1791.666667,10750,15.6583331
36.9166679,1750,21000,218.4525002
36.9166679,1126.666667,3380,104.3516655
36.8333321,5416.666667,16250,40.5016646
36.8333321,5416.666667,35500,45.6792857
36.8333321,4791.666667,31250,565.3614768
36.8333321,4583.333333,20333.33398,326.1266928
36.8333321,4375,52500,156.9416677
36.8333321,4166.666667,50000,153.9400003
36.8333321,4166.666667,25000,203.7983388
36.8333321,4100,9840,266.9766821
36.8333321,3833.333333,10920,240.4665401
36.8333321,3750,47000,227.7941443
36.8333321,3750,11250,288.3816697
36.8333321,3666.666667,17450,282.2724109
36.8333321,3333.333333,40000,410.5966538
36.8333321,3083.333333,7666.666504,217.1705707
36.8333321,2666.666667,32000,163.425833
36.8333321,2583.333333,7750,100.448329
36.8333321,2500,7500,36.3888894
36.8333321,2500,10000,250.1616627
36.8333321,2500,33000,392.0242563
36.8333321,2500,7500,541.9941619
36.8333321,2478.666667,14872,28.4233335
36.8333321,2250,6750,213.999996
36.8333321,2083.333333,50000,31.2083343
36.8333321,1916.666667,27500,89.1898203
36.8333321,1867.75,5603.25,133.7300049
36.8333321,1766.666667,11600,33.6732768
36.8333321,1666.666667,10000,49.1875007
36.8333321,1500,18000,171.6891713
36.8333321,1166.666667,51000,21.3577781
36.75,6500,19500,775.3683031
36.75,5166.666667,13600,447.0693953
36.75,5000,13800,2177.838385
36.75,4166.666667,55000,32.6515137
36.75,4166.666667,18750,283.5761135
36.75,4000,24000,315.2766526
36.75,3933.333333,14800,122.5784798
36.75,3696.333333,44356,51.4608323
36.75,3625,43500,419.0775119
36.75,3500,8400,28.1666662
36.75,3166.666667,12666.66699,59.3974988
36.75,2880,19520,22.1542619
36.75,2750,8250,91.3049877
36.75,2583.333333,7750,12.0366663
36.75,2500,8658.75,24.443483
36.75,2500,7800,75.8453505
36.75,2500,7500,81.2424999
36.75,2291.666667,5500,26.3658327
36.75,2250,12250,83.2449468
36.75,2083.333333,29000,105.0646572
36.75,2083.333333,12500,244.4208444
36.75,1833.333333,11000,9.1666665
36.75,1833.333333,12500,138.2289256
36.75,1666.666667,20000,48.1900014
36.75,1500,19000,55.5019733
36.75,1500,9000,66.4900001
36.75,1500,9000,146.6677822
36.75,1500,20500,420.6717163
36.75,900,3960,58.586365
36.6666679,6208.333333,37250,1386.802509
36.6666679,5000,12000,110.6641628
36.6666679,4916.666667,16000,199.6996288
36.6666679,4166.666667,50000,227.5783258
36.6666679,4166.666667,25000,274.4908134
36.6666679,3500,8857.142578,228.1644344
36.6666679,3416.666667,23625,226.938984
36.6666679,3166.666667,21000,21.2852774
36.6666679,3000,9500,107.7576354
36.6666679,2916.666667,11666.66699,30.3166658
36.6666679,2916.666667,9850,49.4863566
36.6666679,2666.666667,15780,246.6675043
36.6666679,2500,12333.33301,219.0243267
36.6666679,2433.333333,7300,35.7416659
36.6666679,2333.333333,28000,191.929164
36.6666679,1916.666667,23000,106.3258344
36.6666679,1666.666667,6666.666504,35.9475023
36.6666679,1592.5,6370,618.366661
36.6666679,1583.333333,19000,179.8191623
36.6666679,1500,6500,284.4007686
36.6666679,1333.333333,4000,1
36.6666679,1333.333333,16000,229.565839
36.5833321,7800,31200,190.6750035
36.5833321,4700,28200,361.3533363
36.5833321,4166.666667,18500,309.8868144
36.5833321,4166.666667,16666.66602,558.5933725
36.5833321,4041.666667,81000,200.0779769
36.5833321,3750,18000,48.229167
36.5833321,3750,29500,89.7209742
36.5833321,3750,40000,132.2376542
36.5833321,3625,10875,198.7883234
36.5833321,3333.333333,24250,9.3127151
36.5833321,3333.333333,20000,845.8883564
36.5833321,3250,9750,122.9658388
36.5833321,3083.333333,14133.33301,222.8355507
36.5833321,3000,9750,266.7184398
36.5833321,3000,22666.66602,521.6973424
36.5833321,2916.666667,17500,29.7679155
36.5833321,2916.666667,21666.66602,129.845518
36.5833321,2826,33912,64.465
36.5833321,2713,10852,190.0633399
36.5833321,2583.333333,11500,437.1544781
36.5833321,2550,10200,385.2533475
36.5833321,2500,15000,44.916668
36.5833321,2416.666667,14500,1
36.5833321,2383.333333,28600,38.9816684
36.5833321,2375,28500,284.3870874
36.5833321,2250,9000,19.2674997
36.5833321,2083.333333,8333.333008,645.7824881
36.5833321,1833.333333,11000,12.1341664
36.5833321,1800,21600,107.9700038
36.5833321,1750,10500,29.833334
36.5833321,1625,6500,80.079169
36.5833321,1500,18000,45.4499982
36.5833321,1416.666667,10000,0.5666667
36.5833321,1343.333333,5045,23.1102584
36.5833321,1250,40000,34.0115628
36.5833321,1250,20000,79.096565
36.5833321,1170.833333,6362.5,81.2972404
36.5,4583.333333,13750,1621.909104
36.5,4000,45000,114.0835583
36.5,3583.333333,21500,386.5000115
36.5,2708.333333,32500,316.3725076
36.5,2666.666667,35000,579.1207552
36.5,2500,12600,27.0171952
36.5,2500,10000,42.5000023
36.5,1875,16250,387.6438551
36.5,1750,15582,78.5354935
36.5,1666.666667,10631.66699,37.9458629
36.5,1600,22200,66.0079241
36.5,1562.5,13875,128.6148676
36.5,1533.333333,6133.333496,375.0191718
36.5,1400,16800,193.4058368
36.4166679,5000,20000,660.1575017
36.4166679,4166.666667,12500,1
36.4166679,4166.666667,50000,387.0841737
36.4166679,3791.666667,5687.5,43.4883307
36.4166679,3750,11250,198.0908448
36.4166679,3333.333333,40000,162.0333269
36.4166679,3291.666667,14033.33301,358.6462503
36.4166679,3258.333333,9775,415.8149914
36.4166679,2847,14041,73.8595828
36.4166679,2750,8250,64.0366687
36.4166679,2571,30852,156.1333318
36.4166679,2500,6000,194.165837
36.4166679,2500,7500,337.989144
36.4166679,2204.166667,26450,115.8958365
36.4166679,2083.333333,52500,188.268659
36.4166679,2000,23000,107.4347794
36.4166679,2000,10000,226.1173129
36.4166679,2000,24000,554.8533201
36.4166679,1916.666667,23000,127.7483385
36.4166679,1833.333333,17500,5.0285715
36.4166679,1833.333333,22000,21
36.4166679,1750,21000,308.3683364
36.4166679,1683.333333,20200,16.5966674
36.4166679,1250,25000,117.371995
36.3333321,7833.333333,46333.33203,589.9863988
36.3333321,6125,73500,436.2749988
36.3333321,5833.333333,17500,93.9183325
36.3333321,4583.333333,13750,275.6758267
36.3333321,3750,15000,1322.575025
36.3333321,3735,47340,41.4171573
36.3333321,3512.333333,42148,12.2499998
36.3333321,3333.333333,26000,64.85171
36.3333321,3208.333333,19250,37.5983315
36.3333321,3000,38000,29.8539475
36.3333321,2916.666667,17500,64.590831
36.3333321,2666.666667,25666.66602,2.2857143
36.3333321,2500,30000,174.2599905
36.3333321,2500,30000,2858.862579
36.3333321,2333.333333,28000,31.2533338
36.3333321,2166.666667,7000,186.5654749
36.3333321,2070,12420,27.6250009
36.3333321,2000,6000,62.3891652
36.3333321,1916.666667,23000,112.9791665
36.3333321,1666.666667,5000,2093.28572
36.3333321,1583.333333,16250,39.4897945
36.25,6114,24456,618.2266503
36.25,5000,15000,147.1008267
36.25,4166.666667,16666.66602,525.411653
36.25,4000,9600,340.3491676
36.25,4000,29000,904.3117166
36.25,3833.333333,46000,235.812497
36.25,3583.333333,10750,312.1783324
36.25,3416.666667,41000,715.9941954
36.25,3333.333333,40000,195.3091597
36.25,3000,9000,800.4866838
36.25,2766.666667,14400,7.3649691
36.25,2500,10000,164.4250005
36.25,2500,30000,388.1924972
36.25,2416.666667,5800,55.614168
36.25,2309.666667,20858,106.5826218
36.25,2291.666667,13750,146.6099871
36.25,2083.333333,25000,18.8883336
36.25,2083.333333,12500,240.5633374
36.25,1920,7680,75.8241677
36.25,1666.666667,6666.666504,53.6975016
36.25,1600,8400,108.5022211
36.1666679,5250,15750,176.4849918
36.1666679,5000,30000,31.7608332
36.1666679,5000,16875,304.1607328
36.1666679,5000,65000,1070.596129
36.1666679,4166.666667,39000,50.454059
36.1666679,3750,9000,4.6666665
36.1666679,3750,12500,237.6075089
36.1666679,3733.333333,14933.33301,26.8899992
36.1666679,3500,8400,431.9033474
36.1666679,3500,42000,455.0658539
36.1666679,3416.666667,41000,328.0558282
36.1666679,3333.333333,13333.33301,335.2699926
36.1666679,3000,36000,172.7566682
36.1666679,2989.333333,40032,117.9812977
36.1666679,2750,8250,374.7208267
36.1666679,2666.666667,12666.66699,56.2631587
36.1666679,2583.333333,10333.33301,214.2016658
36.1666679,2500,6000,138.4275034
36.1666679,2500,30000,315.073356
36.1666679,2500,15000,439.1299933
36.1666679,2462.916667,29555,279.0808357
36.1666679,2333.333333,4666.666504,83.4883302
36.1666679,2166.666667,26000,83.7858307
36.1666679,1916.666667,11500,198.4366644
36.1666679,1908.916667,11453.5,33.8375003
36.1666679,1908.916667,22907,206.902492
36.1666679,1666.666667,13125,119.6203132
36.1666679,1416.666667,8500,62.392499
36.0833321,5500,66000,263.1541714
36.0833321,4333.333333,14650,110.9496026
36.0833321,4333.333333,13000,330.2841733
36.0833321,4166.666667,16666.66602,9.1666666
36.0833321,4166.666667,16666.66602,37.7500003
36.0833321,3975,12050,306.7710349
36.0833321,3666.666667,14666.66699,482.1932962
36.0833321,3506.916667,47083,738.5402539
36.0833321,3333.333333,40000,33.4166673
36.0833321,3333.333333,12100,195.9696909
36.0833321,2916.666667,15000,79.0734279
36.0833321,2916.666667,7000,611.2166867
36.0833321,2750,8250,88.3699963
36.0833321,2750,33000,160.1816677
36.0833321,2666.666667,32000,255.9325099
36.0833321,2500,15000,20.2891673
36.0833321,2500,30000,490.1191965
36.0833321,2483.333333,16933.33398,152.6135465
36.0833321,2000,24000,31.8491682
36.0833321,2000,13000,41.5561534
36.0833321,1916.666667,11500,195.8233304
36.0833321,1750,23000,35.1148914
36,4333.333333,24666.66602,182.2892788
36,4000,20000,887.321353
36,3166.666667,38000,8.1091666
36,3166.666667,9500,224.7783442
36,3083.333333,12333.33301,102.0966678
36,2916.666667,40000,268.4514628
36,2583.333333,10333.33301,65.9266682
36,2500,15000,304.6225011
36,2400,9600,75.2391636
36,2241.166667,8964.666992,168.1466677
36,2166.666667,9400,23.3961586
36,2166.666667,26000,135.4233337
36,2150,12900,83.1474995
36,2016.666667,14350,145.2295035
36,2000,12000,194.9733347
36,2000,6000,204.1666657
36,1833.333333,3142.857178,106.6158339
36,1500,10500,206.1492652
36,1360,16320,123.1558299
35.9166679,5000,30000,30
35.9166679,3583.333333,43000,112.2091558
35.9166679,3500,8400,9.1666668
35.9166679,3466.666667,10400,720.5041846
35.9166679,3333.333333,40000,674.8000284
35.9166679,3330.166667,39962,392.6766671
35.9166679,3000,12000,35.8433342
35.9166679,3000,36000,240.0499955
35.9166679,2666.666667,9400,79.9892247
35.9166679,2333.333333,8250,409.6392641
35.9166679,2309.666667,27716,439.3541853
35.9166679,2250,15375,177.0043876
35.9166679,2183.333333,13100,470.2966596
35.9166679,2123.333333,6370,42.5241677
35.9166679,2000,23000,203.3043504
35.9166679,1833.333333,7333.333496,346.1858531
35.9166679,1800,5400,11.5433341
35.9166679,1583.333333,10850,180.394195
35.9166679,1500,5700,7.5657894
35.9166679,1500,21900,48.6705489
35.9166679,1458.333333,17500,53.3541672
35.8333321,4583.333333,13750,282.7191756
35.8333321,4166.666667,16666.66602,128.3858359
35.8333321,4000,24000,182.6258302
35.8333321,4000,16000,244.372502
35.8333321,3333.333333,10000,510.1316671
35.8333321,3194.166667,16243.33301,435.6173623
35.8333321,2666.666667,10666.66699,47.7999995
35.8333321,2640,5280,166.3975006
35.8333321,2583.333333,31000,68.2316711
35.8333321,2583.333333,10333.33301,423.9091948
35.8333321,2275,5460,30.1975004
35.8333321,2233.333333,6700,325.9224961
35.8333321,2083.333333,25000,95.2241632
35.8333321,2083.333333,12500,164.8933316
35.8333321,2083.333333,8333.333008,286.9900006
35.8333321,2041.666667,10900,50.8255106
35.8333321,1973.333333,11840,118.5358336
35.8333321,1966.666667,23600,257.326674
35.8333321,1958.333333,12250,68.3985904
35.8333321,1833.333333,12000,43.2567379
35.8333321,1833.333333,24000,131.477495
35.8333321,1569.083333,9414.5,214.0975047
35.8333321,1516.666667,24200,90.2165996
35.8333321,1275,15300,31
35.75,6250,28333.33398,198.5264709
35.75,4583.333333,29333.33398,509.395857
35.75,3450,41400,474.481684
35.75,3333.333333,20000,5.5
35.75,3333.333333,13333.33301,170.6408337
35.75,3125,37500,874.987524
35.75,3000,10000,258.5591823
35.75,3000,7200,308.6550012
35.75,2750,33000,314.4674953
35.75,2500,30000,15.7475006
35.75,2500,7400,82.1621623
35.75,2156.25,26075,16.9002027
35.75,2100,8400,892.2024965
35.75,2083.333333,8333.333008,85.4833284
35.75,2000,13000,9.9528208
35.75,2000,24000,136.5524977
35.75,1875,23500,444.2529101
35.75,1666.666667,10000,82.3150016
35.75,1500,16333.33301,11.5616326
35.75,1280,5120,315.0333405
35.75,800,17600,21.087727
35.6666679,6167,22251,459.8019261
35.6666679,5000,60000,809.3516529
35.6666679,3500,33500,589.8847878
35.6666679,3250,9750,41.4033358
35.6666679,3250,39000,1227.645882
35.6666679,3200,9600,409.7216606
35.6666679,3033.333333,18200,172.7508282
35.6666679,2833.333333,34000,1240.134979
35.6666679,2708.333333,32500,56.6524993
35.6666679,2500,15750,18.3277787
35.6666679,2500,15000,220.3241736
35.6666679,2500,15000,225.1433395
35.6666679,2478.333333,29740,49.9499994
35.6666679,2426.666667,16997.5,53.6800518
35.6666679,2363.75,9455,124.2208371
35.6666679,2333.333333,15562.5,157.3794956
35.6666679,2291.666667,13750,451.3158246
35.6666679,2083.333333,12500,521.2766429
35.6666679,1835.166667,17911,192.6884194
35.5833321,6250,19200,713.2688537
35.5833321,4250,12750,189.9491632
35.5833321,3750,11250,19.9166662
35.5833321,3750,45000,780.8616757
35.5833321,3738,14952,51.1666662
35.5833321,3590.166667,8616.400391,104.4274974
35.5833321,3583.333333,43000,323.8424907
35.5833321,3333.333333,13333.33301,268.1616694
35.5833321,3000,37500,54.5328017
35.5833321,3000,36000,305.7108298
35.5833321,3000,36000,437.6258254
35.5833321,2983.333333,11933.33301,155.1091752
35.5833321,2916.666667,35000,6.6433338
35.5833321,2916.666667,7400,7.5675676
35.5833321,2500,15333.33301,17.4429337
35.5833321,2416.666667,14500,408.9008359
35.5833321,2333.333333,28000,29.6458326
35.5833321,2250,10166.66699,0.8852459
35.5833321,2250,35606,245.4393245
35.5833321,2243.583333,9924.333008,6.0285047
35.5833321,2083.333333,7450,34.6756152
35.5833321,2083.333333,12500,60.1975014
35.5833321,2000,24000,75.0158355
35.5833321,1666.666667,20000,320.0733413
35.5833321,1610.333333,9662,7.0833332
35.5833321,1416.666667,8500,9.0833334
35.5,6250,15000,128.509989
35.5,5833.333333,80000,3899.738093
35.5,5416.666667,65000,366.1558342
35.5,5208.333333,31250,608.9233405
